rank	name	verdict	download_count	n_direct_deps	n_in_dataset	n_tp	n_notp	n_unk	dep_tp_ratio
12271	pytest-split-tests	notp	73999						
12272	sqlalchemy-easy-softdelete	tp	73984	1	1	0	1	0	0.0
12273	libgravatar	notp	73966						
12274	cosmic-ray	tp	73963	14	14	4	10	0	0.2857142857142857
12275	dynamics365crm-python	notp	73962	2	2	1	1	0	0.5
12276	aredis	notp	73943						
12277	seeq-spy	notp	73895	7	7	5	2	0	0.7142857142857143
12278	django-redis-sessions	notp	73892						
12279	uniface	notp	73891	7	7	4	3	0	0.5714285714285714
12280	fabric2	notp	73888						
12281	python-libsbml	notp	73885						
12282	gmqtt	notp	73880						
12283	botoinator	notp	73851						
12284	pysnmp-mibs	notp	73831						
12285	ldpc	notp	73826	7	7	3	4	0	0.42857142857142855
12286	fabio	tp	73813	5	5	4	1	0	0.8
12287	auto-gptq	notp	73808	11	11	3	8	0	0.2727272727272727
12288	django-field-history	notp	73797						
12289	mailersend	notp	73797	2	2	1	1	0	0.5
12290	airflow-providers-clickhouse	notp	73796						
12291	cleantext	notp	73767						
12292	pylint-flask-sqlalchemy	notp	73756	2	2	2	0	0	1.0
12293	dronecan	notp	73715						
12294	aws-cdk-aws-batch-alpha	notp	73706						
12295	livekit-plugins-speechmatics	notp	73703	2	1	0	1	0	0.0
12296	gpt4all	notp	73697	4	4	3	1	0	0.75
12297	sdk-reforge	tp	73677	9	9	4	5	0	0.4444444444444444
12298	base36	notp	73675						
12299	pythondialog	notp	73673						
12300	sockets	notp	73671						
12301	streamlit-oauth	notp	73655	3	3	2	1	0	0.6666666666666666
12302	flake8-junit-report	notp	73655						
12303	kvf	notp	73654	2	2	0	2	0	0.0
12304	sprocket-rl-parser	tp	73653	4	4	2	2	0	0.5
12305	tinybird-cli	notp	73645	19	19	12	7	0	0.631578947368421
12306	tiledbsoma	tp	73629	10	10	7	3	0	0.7
12307	spur	notp	73628						
12308	tflite	notp	73624	2	2	1	1	0	0.5
12309	ms-fabric-cli	notp	73591	12	12	3	9	0	0.25
12310	eip712	tp	73582	4	3	1	2	0	0.3333333333333333
12311	visdcc	notp	73566	1	1	0	1	0	0.0
12312	eliot	tp	73556	4	4	2	2	0	0.5
12313	mattermostwrapper	notp	73500	1	1	1	0	0	1.0
12314	mathruler	notp	73480						
12315	aws-lambda-env-modeler	notp	73470	1	1	1	0	0	1.0
12316	types-aiobotocore-sagemaker-runtime	notp	73467	1	1	1	0	0	1.0
12317	django-deprecated-field	notp	73401	1	1	0	1	0	0.0
12318	bioutils	tp	73390	2	2	2	0	0	1.0
12319	flwr	notp	73386	17	17	6	11	0	0.35294117647058826
12320	assemblyline-v4-service	notp	73370	8	8	1	7	0	0.125
12321	torchio	tp	73359	12	12	7	5	0	0.5833333333333334
12322	asset	notp	73344						
12323	pyproject2conda	tp	73340	5	5	4	1	0	0.8
12324	nbdev-numpy	notp	73289	2	2	2	0	0	1.0
12325	mastercard-api-core	notp	73276	5	5	4	1	0	0.8
12326	pytest-circleci-parallelized	notp	73263						
12327	ry	tp	73209						
12328	styleframe	notp	73208	5	5	2	3	0	0.4
12329	bitcoin-utils	notp	73172						
12330	jaal	notp	73156						
12331	weatherlink-v2-api-sdk	notp	73152						
12332	gt4py	tp	73134	27	27	15	12	0	0.5555555555555556
12333	python-evtx	tp	73125	1	1	0	1	0	0.0
12334	typer-cli	tp	73010	1	1	1	0	0	1.0
12335	polars-strsim	tp	73009	1	1	1	0	0	1.0
12336	django-cprofile-middleware	notp	72990						
12337	phylotrackpy	notp	72987						
12338	passagemath-cddlib	notp	72966	3	2	2	0	0	1.0
12339	poetry-plugin-dotenv	notp	72944	1	1	1	0	0	1.0
12340	snakemake-interface-scheduler-plugins	notp	72921	1	1	0	1	0	0.0
12341	datafiles	notp	72919	7	7	0	7	0	0.0
12342	asyncmy2	tp	72886						
12343	lseg-data	notp	72883	15	15	7	8	0	0.4666666666666667
12344	pytest-unused-fixtures	tp	72868	1	1	1	0	0	1.0
12345	pytest-embedded-qemu	notp	72862	2	2	0	2	0	0.0
12346	openvisus	notp	72851						
12347	sec-downloader	notp	72834						
12348	bx-py-utils	notp	72812						
12349	stellar-sdk	tp	72801	8	8	6	2	0	0.75
12350	alibabacloud-gateway-sls	notp	72795						
12351	bagit	tp	72788						
12352	types-aiobotocore-opensearchserverless	notp	72761	1	1	1	0	0	1.0
12353	nbdev-django	notp	72748	2	2	2	0	0	1.0
12354	aws-sdk-transcribe-streaming	notp	72741	3	3	0	3	0	0.0
12355	typedunits	notp	72740	5	5	2	3	0	0.4
12356	esphome-glyphsets	tp	72730						
12357	sentry-protos	notp	72705	3	3	0	3	0	0.0
12358	paracelsus	tp	72690	5	5	2	3	0	0.4
12359	dool	tp	72670						
12360	django-datatables-view	notp	72643						
12361	minijinja	notp	72633						
12362	passagemath-rankwidth	notp	72626	1					
12363	nvidia-nvimgcodec-cu12	notp	72611						
12364	dockerflow	tp	72600						
12365	jupyter-resource-usage	tp	72581	4	4	2	2	0	0.5
12366	poetry-multiproject-plugin	notp	72568	3	3	1	2	0	0.3333333333333333
12367	picklescan	notp	72556						
12368	ndcube	tp	72546	4	4	2	2	0	0.5
12369	nasdaq-data-link	notp	72526						
12370	ensureconda	notp	72494	6	6	4	2	0	0.6666666666666666
12371	ai-edge-model-explorer	notp	72475	11	10	7	3	0	0.7
12372	kafka-connect-py	notp	72446	2	2	2	0	0	1.0
12373	autoclasstoc	tp	72440	3	3	1	2	0	0.3333333333333333
12374	tea	notp	72420						
12375	nbdev-pandas	notp	72386	2	2	2	0	0	1.0
12376	deprecation-alias	notp	72382	2	2	1	1	0	0.5
12377	restinstance	notp	72361	12	12	4	8	0	0.3333333333333333
12378	kivy-deps-glew	notp	72355						
12379	llama-index-vector-stores-faiss	notp	72355	1	1	0	1	0	0.0
12380	claude-mpm	notp	72353	34	33	19	14	0	0.5757575757575758
12381	sapien	notp	72321	8	8	3	5	0	0.375
12382	keepercommander	notp	72305	28	26	10	16	0	0.38461538461538464
12383	fysom	notp	72225						
12384	dbs3-client	notp	72223						
12385	optionaldict	notp	72191						
12386	wagtail-localize	tp	72173	4	4	1	3	0	0.25
12387	mkdocs-diagrams	notp	72169						
12388	types-pyperclip	notp	72151						
12389	types-aiobotocore-glue	notp	72144	1	1	1	0	0	1.0
12390	dbs3-pycurl	notp	72142						
12391	py3createtorrent	notp	72106	1	1	0	1	0	0.0
12392	types-aiobotocore-connect	notp	72079	1	1	1	0	0	1.0
12393	msvc-runtime	notp	72075						
12394	tianshou	notp	72072	16	16	9	7	0	0.5625
12395	unicode-slugify	notp	72050						
12396	cfonts	notp	72043						
12397	sqs-extended-client	notp	72029	1	1	0	1	0	0.0
12398	seletools	notp	72021						
12399	point-cloud-utils	notp	72019	2	2	1	1	0	0.5
12400	flask-babelex	notp	71981	4	4	3	1	0	0.75
12401	py-jama-rest-client	notp	71960						
12402	avro-validator	notp	71957						
12403	country-list	notp	71943						
12404	instana	tp	71893	9	9	3	6	0	0.3333333333333333
12405	pip-licenses-cli	tp	71882	3	3	2	1	0	0.6666666666666666
12406	alacorder	notp	71869	11	11	3	8	0	0.2727272727272727
12407	volatility3	notp	71861	1	1	0	1	0	0.0
12408	awslabs-aurora-dsql-mcp-server	tp	71856	7	7	3	4	0	0.42857142857142855
12409	gstools	notp	71843	7	7	1	6	0	0.14285714285714285
12410	asgi-csrf	tp	71837	2	2	2	0	0	1.0
12411	pytest-mergify	tp	71829	5	5	2	3	0	0.4
12412	offspring	notp	71806						
12413	scrapling	tp	71794	4	4	2	2	0	0.5
12414	ibm-watson	tp	71749	4	4	1	3	0	0.25
12415	robotframework-aws	notp	71740						
12416	monthdelta	notp	71722						
12417	types-aiobotocore-scheduler	notp	71720	1	1	1	0	0	1.0
12418	aadict	notp	71718						
12419	bauplan	notp	71698	12	12	5	7	0	0.4166666666666667
12420	setuptools-dynamic-dependencies	notp	71678	2	2	1	1	0	0.5
12421	asserts	notp	71668	1	1	1	0	0	1.0
12422	aws-glue-sessions	notp	71668						
12423	dtale	notp	71667	121	121	60	61	0	0.49586776859504134
12424	types-aiobotocore-autoscaling	notp	71653	1	1	1	0	0	1.0
12425	norenrestapipy	notp	71631						
12426	mgzip	notp	71619						
12427	biom-format	notp	71610	5	5	4	1	0	0.8
12428	types-aiobotocore-appconfigdata	notp	71607	1	1	1	0	0	1.0
12429	rook	notp	71586						
12430	aws-cdk-aws-cognito-identitypool-alpha	notp	71577	5	5	2	3	0	0.4
12431	django-vies	tp	71564	3	3	2	1	0	0.6666666666666666
12432	pyrfc	tp	71552						
12433	dj-static	notp	71415						
12434	somadata	tp	71415	3	3	2	1	0	0.6666666666666666
12435	large-image-source-mapnik	notp	71399	3	2	0	2	0	0.0
12436	passagemath-planarity	notp	71398	1					
12437	unittest-parallel	notp	71384	1	1	1	0	0	1.0
12438	pyrasite	notp	71379						
12439	tsv2py	notp	71379						
12440	musicbrainzngs	notp	71361						
12441	google-meridian	tp	71343	14	14	7	7	0	0.5
12442	dpdata	notp	71338	7	7	5	2	0	0.7142857142857143
12443	sqltap	notp	71328						
12444	alibabacloud-gateway-sls-util	notp	71327						
12445	types-aiobotocore-resourcegroupstaggingapi	notp	71295	1	1	1	0	0	1.0
12446	dbt-autofix	tp	71291	11	11	6	5	0	0.5454545454545454
12447	django-bitfield	notp	71291						
12448	pypdf3	notp	71289						
12449	airflow-provider-fivetran	notp	71288						
12450	letta-client	notp	71286	6	6	3	3	0	0.5
12451	pyresample	notp	71255	8	8	2	6	0	0.25
12452	sqlcipher3-wheels	notp	71255						
12453	bpemb	notp	71254						
12454	typecode	tp	71254	5	5	3	2	0	0.6
12455	vllm-flash-attn	notp	71239	1	1	0	1	0	0.0
12456	types-aiobotocore-apigateway	notp	71230	1	1	1	0	0	1.0
12457	socks	notp	71230						
12458	quill-delta	notp	71217	1	1	1	0	0	1.0
12459	minimalmodbus	notp	71213	1	1	0	1	0	0.0
12460	patchwork	notp	71208	1	1	0	1	0	0.0
12461	python-okx	notp	71208	12	12	10	2	0	0.8333333333333334
12462	polylith-cli	notp	71208	6	6	3	3	0	0.5
12463	django-perf-rec	tp	71195	3	3	0	3	0	0.0
12464	js2py-3-13	notp	71159	3	3	0	3	0	0.0
12465	cloudauthz	notp	71149	2	2	1	1	0	0.5
12466	zenml	tp	71136	15	15	4	11	0	0.26666666666666666
12467	nrel-pysam	notp	71111						
12468	djongo	notp	71096	4	4	2	2	0	0.5
12469	panda	notp	71089						
12470	types-flask-sqlalchemy	notp	71080						
12471	langchain-weaviate	tp	71080	4	4	3	1	0	0.75
12472	redis-cli	notp	71078	1	1	0	1	0	0.0
12473	bogons	notp	71075						
12474	quantile-python	notp	71070						
12475	codemod	notp	71067						
12476	logdna	notp	71061						
12477	awslabs-mysql-mcp-server	tp	71026	6	6	3	3	0	0.5
12478	flake8-colors	notp	71008						
12479	instructure-dap-client	tp	71002	10	10	4	6	0	0.4
12480	aquarel	notp	70987	3	3	2	1	0	0.6666666666666666
12481	types-objgraph	notp	70978						
12482	django-amazon-ses	notp	70978						
12483	xdrlib3	tp	70963						
12484	pytorch-pretrained-bert	tp	70936	6	6	3	3	0	0.5
12485	flare-floss	tp	70913	11	11	4	7	0	0.36363636363636365
12486	j2lint	tp	70909	2	2	1	1	0	0.5
12487	pysen-plugins	tp	70905	1	1	0	1	0	0.0
12488	qwasm	notp	70892						
12489	psycopgbinary	notp	70891						
12490	profilehooks	notp	70887						
12491	dvc-ssh	tp	70867	2	2	1	1	0	0.5
12492	aiomisc	notp	70860	3	2	1	1	0	0.5
12493	datarobot-predict	notp	70857	7	7	4	3	0	0.5714285714285714
12494	django-admin-csvexport	notp	70853	2	2	1	1	0	0.5
12495	langsmith-fetch	notp	70837	6	6	4	2	0	0.6666666666666666
12496	pytango	tp	70794	4	4	3	1	0	0.75
12497	sinter	notp	70791	4	4	2	2	0	0.5
12498	pyshorteners	notp	70788						
12499	fdasrsf	notp	70780	11	11	5	6	0	0.45454545454545453
12500	cogeo-mosaic	notp	70777	14	14	7	7	0	0.5
12501	pure-transport	notp	70769	3	3	1	2	0	0.3333333333333333
12502	woothee	notp	70765	1	1	0	1	0	0.0
12503	alibabacloud-oss20190517	notp	70733						
12504	pytest-mongo	notp	70727	4	4	2	2	0	0.5
12505	dmgbuild	notp	70725	2	2	0	2	0	0.0
12506	types-aiobotocore-translate	notp	70714	1	1	1	0	0	1.0
12507	lightfm	notp	70712						
12508	gseapy	notp	70709	5	5	4	1	0	0.8
12509	pytest-httpbin	tp	70704	1	1	1	0	0	1.0
12510	tigerbeetle	notp	70702						
12511	aws-advanced-python-wrapper	tp	70688	9	9	1	8	0	0.1111111111111111
12512	passagemath-meataxe	notp	70686	1	1	0	1	0	0.0
12513	comfy-test	tp	70664	5	5	2	3	0	0.4
12514	robotframework-imaplibrary2	notp	70644	3	3	0	3	0	0.0
12515	utf-queue-client	notp	70639						
12516	django-admin-extra-buttons	tp	70623	1	1	1	0	0	1.0
12517	dumbyaml	notp	70622						
12518	networkit	notp	70619	3	3	1	2	0	0.3333333333333333
12519	types-boto3-ssm	notp	70617	1	1	1	0	0	1.0
12520	python-bitcoinrpc	notp	70579						
12521	volue-insight-timeseries	tp	70576	5	5	4	1	0	0.8
12522	pyinstaller-versionfile	tp	70553	3	3	2	1	0	0.6666666666666666
12523	opengeode-inspector	notp	70546	1	1	0	1	0	0.0
12524	invokeai	tp	70545	37	36	15	21	0	0.4166666666666667
12525	python-immutable	tp	70537						
12526	flytekitplugins-spark	notp	70530						
12527	alibabacloud-actiontrail20200706	notp	70518						
12528	scancode-toolkit	tp	70472	53	51	21	30	0	0.4117647058823529
12529	mypy-nonfloat-decimal	notp	70471	1	1	0	1	0	0.0
12530	acvl-utils	notp	70452						
12531	django-password-validators	notp	70443	1	1	0	1	0	0.0
12532	pyeventsystem	notp	70416						
12533	swagger-ui-py	notp	70403	3	3	2	1	0	0.6666666666666666
12534	ntropy-sdk	notp	70385	6	6	4	2	0	0.6666666666666666
12535	spire-doc	notp	70381	1	1	1	0	0	1.0
12536	dry-rest-permissions	notp	70380						
12537	picows	tp	70353	2	2	1	1	0	0.5
12538	gpytranslate	notp	70348	3	3	2	1	0	0.6666666666666666
12539	types-aiobotocore-firehose	notp	70300	1	1	1	0	0	1.0
12540	django-smart-selects	notp	70264	1	1	0	1	0	0.0
12541	bx-django-utils	notp	70246	3	3	0	3	0	0.0
12542	types-aiobotocore-redshift-data	notp	70243	1	1	1	0	0	1.0
12543	django-modeltree	tp	70220	2	2	1	1	0	0.5
12544	ossfs	notp	70204	3	3	0	3	0	0.0
12545	apitools	notp	70201						
12546	python-roborock	tp	70200	10	9	4	5	0	0.4444444444444444
12547	fastcov	notp	70175						
12548	pyxb	notp	70173						
12549	home-connect-async	notp	70113	5	5	3	2	0	0.6
12550	gpt-researcher	notp	70069	140	140	79	61	0	0.5642857142857143
12551	ansys-sphinx-theme	tp	70060	6	6	3	3	0	0.5
12552	pydlm	notp	70057	2	2	2	0	0	1.0
12553	beancount	notp	70052	3	3	1	2	0	0.3333333333333333
12554	customerio-cdp-analytics	notp	70014						
12555	fastgit	notp	69966						
12556	python-debouncer	tp	69964	1	1	1	0	0	1.0
12557	pyroots	notp	69962						
12558	content-size-limit-asgi	notp	69955						
12559	ipfn	notp	69944						
12560	underthesea-core	tp	69919						
12561	azure-mgmt-streamanalytics	notp	69913	4	4	1	3	0	0.25
12562	dissect-hypervisor	tp	69911	3	3	3	0	0	1.0
12563	gower	notp	69908						
12564	datedelta	notp	69882						
12565	miniwdl	notp	69876	12	12	1	11	0	0.08333333333333333
12566	timeoutcontext	notp	69868						
12567	bizdays	notp	69860	2	2	2	0	0	1.0
12568	hazelcast-python-client	notp	69856						
12569	xarray-spatial	notp	69843	4	4	4	0	0	1.0
12570	requests-hawk	notp	69840						
12571	netconf-client	notp	69837	2	2	0	2	0	0.0
12572	sphinxcontrib-typer	tp	69825	2	2	2	0	0	1.0
12573	plugincode	notp	69816						
12574	types-vobject	notp	69805						
12575	anndata2ri	tp	69805	4	3	1	2	0	0.3333333333333333
12576	python-msilib	tp	69786						
12577	line-protocol-parser	tp	69762						
12578	types-aiobotocore-payment-cryptography-data	notp	69728	1	1	1	0	0	1.0
12579	mastercard-places	notp	69706	1	1	0	1	0	0.0
12580	passagemath-sirocco	notp	69699	3	3	2	1	0	0.6666666666666666
12581	numerize	notp	69690						
12582	warrant	notp	69685						
12583	dask-kubernetes	tp	69680	8	8	2	6	0	0.25
12584	mastercard-merchant-identifier	notp	69645	1	1	0	1	0	0.0
12585	soda-core-contracts	notp	69627						
12586	charmcraftcache	tp	69617	5	5	3	2	0	0.6
12587	diffq-fixed	notp	69611	3	3	1	2	0	0.3333333333333333
12588	bbot	notp	69591	32	31	12	19	0	0.3870967741935484
12589	harborapi	notp	69574	4	4	2	2	0	0.5
12590	trame-router	notp	69552	1	1	1	0	0	1.0
12591	scienceplots	notp	69533	1	1	1	0	0	1.0
12592	pyromark	tp	69522	1	1	1	0	0	1.0
12593	aiooss2	notp	69507	2	2	1	1	0	0.5
12594	cloudbridge	notp	69499	5	5	1	4	0	0.2
12595	tosfs	notp	69497	3	3	0	3	0	0.0
12596	wakeonlan	notp	69491						
12597	irc	notp	69433	10	9	1	8	0	0.1111111111111111
12598	fritzconnection	notp	69426	1	1	1	0	0	1.0
12599	pywsd	notp	69422						
12600	passagemath-libecm	notp	69422	6	4	2	2	0	0.5
12601	windmill-api	notp	69412	3	3	1	2	0	0.3333333333333333
12602	container-inspector	tp	69383	4	4	3	1	0	0.75
12603	microsoft-agents-authentication-msal	notp	69380	4	4	2	2	0	0.5
12604	devo-sdk	notp	69377	6	6	5	1	0	0.8333333333333334
12605	aspidites	notp	69373	6	6	3	3	0	0.5
12606	acryl-datahub-cloud	notp	69351						
12607	zdesk	notp	69349						
12608	grpc-google-pubsub-v1	notp	69337						
12609	wyzeapy	notp	69329						
12610	py-yt-search	tp	69326	1	1	0	1	0	0.0
12611	urlpy	notp	69317	1	1	0	1	0	0.0
12612	hiddifypanel	notp	69306	53	50	24	26	0	0.48
12613	eval-protocol	tp	69276	30	30	18	12	0	0.6
12614	pytest-codecov	tp	69244	4	4	3	1	0	0.75
12615	presidio-image-redactor	tp	69243	11	11	6	5	0	0.5454545454545454
12616	klein	notp	69234	8	8	6	2	0	0.75
12617	pymaybe	notp	69229						
12618	allennlp	notp	69218						
12619	k3d	notp	69209						
12620	httsleep	notp	69186	2	2	1	1	0	0.5
12621	note-seq	notp	69153						
12622	sqlalchemy-pgspider	notp	69149						
12623	bids-validator	tp	69079	1	1	1	0	0	1.0
12624	gogo-python	notp	69069						
12625	dict-deep	notp	69059						
12626	requirementslib	notp	69033						
12627	dwave-cloud-client	notp	69033	15	14	11	3	0	0.7857142857142857
12628	modelcif	notp	69005	1	1	0	1	0	0.0
12629	types-aiobotocore-kinesis-video-signaling	notp	68984	1	1	1	0	0	1.0
12630	memfabric-hybrid	notp	68981						
12631	pyc-wheel	notp	68961	2	2	1	1	0	0.5
12632	types-aiobotocore-kinesisvideo	notp	68947	1	1	1	0	0	1.0
12633	types-aiobotocore-kinesis-video-archived-media	notp	68947	1	1	1	0	0	1.0
12634	pulumi-azure	notp	68939	4	4	2	2	0	0.5
12635	slackeventsapi	notp	68923						
12636	spotdl	tp	68911	18	18	9	9	0	0.5
12637	pytest-playwright-asyncio	notp	68872	5	5	2	3	0	0.4
12638	pymupdf-fonts	notp	68862						
12639	aliyun-python-sdk-tingwu	notp	68852	1	1	0	1	0	0.0
12640	libs	notp	68849						
12641	phone-iso3166	notp	68846						
12642	types-aiobotocore-pinpoint	notp	68842	1	1	1	0	0	1.0
12643	fm-index	tp	68832						
12644	kivy-deps-sdl2	notp	68830						
12645	casttube	notp	68826	1	1	1	0	0	1.0
12646	cmdkit	notp	68825						
12647	types-aiobotocore-rekognition	notp	68824	1	1	1	0	0	1.0
12648	importnb	notp	68819	1	1	0	1	0	0.0
12649	pylogit	notp	68799	6	6	3	3	0	0.5
12650	cosmpy	notp	68796	13	13	6	7	0	0.46153846153846156
12651	scikit-bio	notp	68784	11	11	5	6	0	0.45454545454545453
12652	django-logentry-admin	notp	68781						
12653	friendly-sequences	notp	68744	1	1	1	0	0	1.0
12654	slotscheck	notp	68739	2	2	1	1	0	0.5
12655	graphqlclient	notp	68736						
12656	django-map-widgets	notp	68720						
12657	airium	notp	68718						
12658	openrewrite	notp	68716	4	3	1	2	0	0.3333333333333333
12659	gax-google-pubsub-v1	notp	68708						
12660	twill	notp	68698	3	3	0	3	0	0.0
12661	lib-log-utils	notp	68694						
12662	momepy	tp	68684	7	7	6	1	0	0.8571428571428571
12663	pytils	notp	68684						
12664	pymaven-patch	notp	68679	3	3	1	2	0	0.3333333333333333
12665	ratemate	notp	68679						
12666	gax-google-logging-v2	notp	68663						
12667	pyodide-cli	notp	68656	2	2	1	1	0	0.5
12668	passagemath-mcqd	notp	68652	3	2	2	0	0	1.0
12669	nvidia-cuda-tileiras	notp	68639						
12670	pip-check-reqs	notp	68628	2	2	2	0	0	1.0
12671	alluka	tp	68616	1	1	1	0	0	1.0
12672	denodo-sqlalchemy	notp	68612	2	2	0	2	0	0.0
12673	dbl-sat-sdk	notp	68595	2	2	1	1	0	0.5
12674	pyls-spyder	notp	68575						
12675	aimrecords	notp	68562						
12676	types-aiobotocore-sso-oidc	notp	68559	1	1	1	0	0	1.0
12677	gitchangelog	notp	68544						
12678	pygobject-stubs	notp	68538	1	1	1	0	0	1.0
12679	binary2strings	notp	68534						
12680	connection-pool	notp	68528						
12681	rest-framework-generic-relations	notp	68526	1	1	1	0	0	1.0
12682	casbin-django-orm-adapter	notp	68524	2	2	0	2	0	0.0
12683	yodo1-toolkit	notp	68523						
12684	pyedb	tp	68512	18	18	9	9	0	0.5
12685	titiler-mosaic	notp	68500	1	1	0	1	0	0.0
12686	netifaces-plus	notp	68489						
12687	run-mcp-servers-with-aws-lambda	tp	68473	5	5	5	0	0	1.0
12688	colorclade	notp	68453						
12689	iterify	notp	68441						
12690	afdko	notp	68440	8	3	2	1	0	0.6666666666666666
12691	ciris-verify	tp	68426	1	1	1	0	0	1.0
12692	flask-silk	notp	68423						
12693	llama-index-tools-mcp	notp	68410	3	3	2	1	0	0.6666666666666666
12694	mmh3cffi	notp	68401						
12695	types-tornado	notp	68398						
12696	livekit-plugins-sarvam	notp	68375	2	2	1	1	0	0.5
12697	amazon-kclpy	notp	68346						
12698	types-aiobotocore-elasticbeanstalk	notp	68343	1	1	1	0	0	1.0
12699	validx	notp	68343						
12700	django-background-tasks	notp	68331	2	2	0	2	0	0.0
12701	fxpmath	notp	68324						
12702	dub	notp	68324	4	4	2	2	0	0.5
12703	c2cciutils	notp	68320	6	5	2	3	0	0.4
12704	scheduler	notp	68318	1	1	1	0	0	1.0
12705	qhchina	tp	68288	6	6	5	1	0	0.8333333333333334
12706	pins	notp	68284	13	13	7	6	0	0.5384615384615384
12707	grpcio-csds	notp	68283	3	3	0	3	0	0.0
12708	pyvertica	notp	68277						
12709	neurokit2	notp	68272						
12710	cuequivariance-ops-cu12	notp	68269	4	4	2	2	0	0.5
12711	jhi-databricksenvironment	notp	68252						
12712	osc-placement	notp	68250	4	4	0	4	0	0.0
12713	etcd-sdk-python	notp	68246	1	1	0	1	0	0.0
12714	django-redshift-backend	notp	68218	2	2	0	2	0	0.0
12715	openbb-core	notp	68211	14	14	11	3	0	0.7857142857142857
12716	netius	notp	68197						
12717	hatch-pip-compile	notp	68196	4	4	3	1	0	0.75
12718	dynamic-network-architectures	notp	68175						
12719	rdrobust	notp	68175	6	6	5	1	0	0.8333333333333334
12720	django-mjml	notp	68169	1	1	0	1	0	0.0
12721	taskthread	notp	68168						
12722	trainy-policy-nightly	notp	68161	1	1	0	1	0	0.0
12723	abqpy	tp	68159	5	4	3	1	0	0.75
12724	llama-index-storage-kvstore-postgres	notp	68156	3	3	1	2	0	0.3333333333333333
12725	tensorflow-ranking	notp	68120	5	5	2	3	0	0.4
12726	pyformlang	notp	68099	3	3	2	1	0	0.6666666666666666
12727	fast-edit-distance	tp	68082	1	1	0	1	0	0.0
12728	types-aiobotocore-dynamodbstreams	notp	68080	1	1	1	0	0	1.0
12729	openfeature-provider-flagd	tp	68048	8	8	2	6	0	0.25
12730	giddy	tp	68026	7	6	4	2	0	0.6666666666666666
12731	cocotbext-axi	notp	67993	2	2	2	0	0	1.0
12732	cellpose	notp	67989	13	13	4	9	0	0.3076923076923077
12733	mkdocs-multirepo-plugin	notp	67987	6	6	1	5	0	0.16666666666666666
12734	uv-secure	tp	67974	12	12	7	5	0	0.5833333333333334
12735	bpy-helper	tp	67965	2	2	1	1	0	0.5
12736	sqlcipher3-binary	notp	67965						
12737	sqlalchemy-history	notp	67961	3	3	0	3	0	0.0
12738	texttest	notp	67959	1	1	0	1	0	0.0
12739	coveo-functools	tp	67959	2	2	1	1	0	0.5
12740	tflite-runtime	notp	67931	1	1	1	0	0	1.0
12741	setuptools-markdown	notp	67921	1	1	1	0	0	1.0
12742	roc-validator	tp	67918	12	12	4	8	0	0.3333333333333333
12743	cognite-toolkit	notp	67892	18	18	8	10	0	0.4444444444444444
12744	pylbfgs	notp	67887	1	1	1	0	0	1.0
12745	htmlminf	notp	67873						
12746	types-aiobotocore-config	notp	67866	1	1	1	0	0	1.0
12747	deluge-client	tp	67835						
12748	django-dbconn-retry	notp	67834						
